2018-12-07 14:28:46.337 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:29:46.337 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:29:58.112 [http-nio-8761-exec-10] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=false)
2018-12-07 14:29:58.774 [http-nio-8761-exec-3] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=true)
2018-12-07 14:30:46.338 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:31:46.338 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:32:46.338 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:33:46.339 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:34:46.339 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:34:46.339 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Evicting 1 items (expired=1, evictionLimit=1)
2018-12-07 14:34:46.343 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Cancelled instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 (replication=false)
2018-12-07 14:35:08.301 [http-nio-8761-exec-9] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=false)
2018-12-07 14:35:08.808 [http-nio-8761-exec-10] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=true)
2018-12-07 14:35:46.340 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:36:46.340 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:37:46.341 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:38:46.341 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:38:46.342 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Evicting 1 items (expired=1, evictionLimit=1)
2018-12-07 14:38:46.344 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Cancelled instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 (replication=false)
2018-12-07 14:39:30.730 [http-nio-8761-exec-1] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=false)
2018-12-07 14:39:30.755 [http-nio-8761-exec-2] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status DOWN (replication=false)
2018-12-07 14:39:31.278 [http-nio-8761-exec-6] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status DOWN (replication=true)
2018-12-07 14:39:46.341 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:40:46.343 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:41:14.000 [http-nio-8761-exec-8] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=false)
